Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1212387,,7.6,6.75,6.75,4.75,4.5,,,,,,3.4,N1,Ha Tinh
HT1212210,,7.6,8.0,,,,,,,,,6.0,N1,Ha Tinh
HT1213576,,7.6,4.25,5.5,4.5,2.0,,,,,,4.0,N1,Ha Tinh
HT1208499,,7.6,5.75,2.75,5.25,7.0,,,,,,4.2,N1,Ha Tinh
HT1209450,,7.6,7.5,4.25,6.0,4.5,,,,,,3.8,N1,Ha Tinh
HT1213551,,7.6,8.25,,,,6.25,7.75,8.25,,,7.0,N1,Ha Tinh
HT1211224,,7.6,7.75,,,,5.0,5.5,7.5,,,8.2,N1,Ha Tinh
HT1212150,,7.6,5.5,7.0,6.25,4.75,,,,,,2.0,N1,Ha Tinh
HT1211205,,7.6,7.25,6.5,6.25,7.25,,,,,,5.6,N1,Ha Tinh
HT1208511,,7.6,5.0,5.75,3.0,4.75,,,,,,2.0,N1,Ha Tinh
HT1208517,,7.6,5.5,6.5,6.75,4.75,,,,,,4.0,N1,Ha Tinh
HT1216761,,7.6,7.0,,,,6.5,7.25,8.0,,,8.2,N1,Ha Tinh
HT1208630,,7.6,6.25,7.5,6.25,5.75,,,,,,3.0,N1,Ha Tinh
HT1212344,,7.6,6.25,,,,5.5,6.0,8.5,,,2.8,N1,Ha Tinh
HT1209499,,7.6,6.25,7.5,6.75,3.5,,,,,,2.8,N1,Ha Tinh
HT1212263,,7.6,6.5,7.0,5.75,4.75,,,,,,3.6,N1,Ha Tinh
HT1209461,,7.6,6.75,,,,5.75,8.75,8.5,,,2.4,N1,Ha Tinh
HT1212078,,7.6,5.5,8.0,8.0,2.75,,,,,,7.2,N1,Ha Tinh
HT1208600,,7.6,4.75,6.75,7.25,5.5,,,,,,5.2,N1,Ha Tinh
HT1212241,,7.6,6.25,7.75,6.25,4.0,,,,,,3.6,N1,Ha Tinh
HT1209533,,7.6,7.75,,,,5.25,7.25,8.5,,,6.8,N1,Ha Tinh
HT1209536,,7.6,6.0,7.75,5.75,4.0,,,,,,3.0,N1,Ha Tinh
HT1211278,,7.6,6.25,,,,4.0,8.5,9.25,,,4.8,N1,Ha Tinh
HT1212068,,7.6,6.25,,,,6.0,8.0,9.25,,,3.2,N1,Ha Tinh
HT1212447,,7.6,6.5,,,,3.75,6.5,7.25,,,1.8,N1,Ha Tinh
HT1211174,,7.6,6.5,,,,5.0,6.75,7.5,,,7.0,N1,Ha Tinh
HT1211262,,7.6,7.5,,,,7.25,7.5,8.5,,,5.0,N1,Ha Tinh
HT1209054,,7.4,7.75,6.0,6.25,4.5,,,,,,3.8,N1,Ha Tinh
HT1211622,,7.4,5.25,,,,6.25,7.5,9.0,,,4.4,N1,Ha Tinh
HT1215215,,7.4,5.0,8.5,6.5,4.25,,,,,,4.6,N1,Ha Tinh
HT1215211,,7.4,6.0,4.5,5.0,6.5,,,,,,4.2,N1,Ha Tinh
HT1211789,,7.4,6.5,3.75,7.5,7.0,,,,,,3.6,N1,Ha Tinh
HT1212189,,7.4,6.5,6.75,7.0,5.0,,,,,,6.4,N1,Ha Tinh
HT1212324,,7.4,6.25,,,,2.25,5.75,7.25,,,6.8,N1,Ha Tinh
HT1213032,,7.4,6.5,7.5,6.0,4.5,,,,,,5.0,N1,Ha Tinh
HT1211787,,7.4,6.5,5.75,3.25,4.25,,,,,,8.4,N1,Ha Tinh
HT1208926,,7.4,6.5,7.25,4.5,3.25,,,,,,8.4,N1,Ha Tinh
HT1208502,,7.4,7.0,7.25,7.25,5.25,,,,,,2.8,N1,Ha Tinh
HT1216322,,7.4,5.0,6.5,5.75,5.0,,,,,,4.2,N1,Ha Tinh
HT1210337,,7.4,6.75,4.0,3.5,3.5,,,,,,6.0,N1,Ha Tinh
HT1216319,,7.4,6.75,4.0,5.75,7.5,,,,,,3.2,N1,Ha Tinh
HT1212245,,7.4,4.75,7.5,6.5,7.25,,,,,,4.8,N1,Ha Tinh
HT1214175,,7.4,7.0,6.25,6.5,4.75,,,,,,2.8,N1,Ha Tinh
HT1214701,,7.4,7.75,,,,4.75,6.75,7.75,,,8.6,N3,Ha Tinh
HT1211813,,7.4,4.5,5.25,4.75,2.75,,,,,,3.4,N1,Ha Tinh
HT1216808,,7.4,4.75,6.5,4.25,4.0,,,,,,9.4,N1,Ha Tinh
HT1216349,,7.4,6.5,,,,4.75,6.5,7.75,,,4.2,N1,Ha Tinh
HT1208860,,7.4,3.0,,,,3.0,4.25,7.0,,,5.0,N1,Ha Tinh
HT1216392,,7.4,6.0,,,,8.25,8.5,8.75,,,5.0,N1,Ha Tinh
HT1212764,,7.4,7.5,6.25,4.5,4.25,,,,,,6.6,N1,Ha Tinh
HT1215227,,7.4,7.0,,,,3.5,7.25,9.25,,,3.8,N1,Ha Tinh
HT1210276,,7.4,6.5,6.75,3.5,4.5,,,,,,6.8,N1,Ha Tinh
HT1215038,,7.4,5.5,6.0,5.5,4.25,,,,,,4.8,N1,Ha Tinh
HT1210346,,7.4,7.0,,,,5.0,5.5,6.75,,,4.0,N1,Ha Tinh
HT1214200,,7.4,5.5,8.5,6.75,3.25,,,,,,3.4,N1,Ha Tinh
HT1210408,,7.4,7.5,7.25,6.75,5.25,,,,,,4.0,N1,Ha Tinh
HT1216374,,7.4,7.5,,,,5.5,7.75,7.75,,,6.8,N1,Ha Tinh
HT1216789,,7.4,6.75,6.75,6.5,4.5,,,,,,4.4,N1,Ha Tinh
HT1214573,,7.4,7.25,,,,5.25,7.5,8.0,,,5.6,N1,Ha Tinh
HT1214711,,7.4,7.0,5.75,5.25,4.0,,,,,,3.4,N1,Ha Tinh
HT1214189,,7.4,5.75,3.0,6.0,6.25,,,,,,4.6,N1,Ha Tinh
HT1212181,,7.4,5.5,,,,4.25,6.0,7.75,,,3.8,N1,Ha Tinh
HT1214170,,7.4,5.75,6.25,4.5,4.0,,,,,,3.4,N1,Ha Tinh
HT1212312,,7.4,8.5,,,,6.0,7.5,9.0,,,7.8,N1,Ha Tinh
HT1212840,,7.4,7.0,6.75,7.0,4.25,,,,,,4.4,N1,Ha Tinh
HT1209927,,7.4,6.0,,,,6.5,7.25,8.0,,,4.0,N1,Ha Tinh
HT1210361,,7.4,6.0,,,,6.75,7.25,8.0,,,4.2,N1,Ha Tinh
HT1209881,,7.4,8.0,,,,4.25,6.0,8.25,,,4.0,N1,Ha Tinh
HT1209917,,7.4,7.25,,,,5.5,6.25,9.0,,,5.2,N1,Ha Tinh
HT1211704,,7.4,7.25,,,,3.75,4.5,7.5,,,6.0,N1,Ha Tinh
HT1210321,,7.4,5.5,6.0,5.75,4.0,,,,,,3.0,N1,Ha Tinh
HT1211637,,7.4,7.0,,,,5.0,8.75,8.75,,,7.0,N1,Ha Tinh
HT1216227,,7.4,5.25,5.5,5.75,4.25,,,,,,3.4,N1,Ha Tinh
HT1215144,,7.4,5.25,5.75,3.0,4.25,5.75,7.75,8.25,,,4.4,N1,Ha Tinh
HT1209886,,7.4,4.5,7.75,7.75,3.5,,,,,,3.8,N1,Ha Tinh
HT1216159,,7.4,6.5,6.0,5.0,4.0,,,,,,3.4,N1,Ha Tinh
HT1209904,,7.4,8.0,,,,4.5,8.0,7.25,,,7.8,N1,Ha Tinh
HT1209902,,7.4,7.0,4.0,3.25,4.75,,,,,,8.2,N1,Ha Tinh
HT1211683,,7.4,6.75,6.5,6.0,6.5,,,,,,5.2,N1,Ha Tinh
HT1210327,,7.4,5.75,5.5,6.0,2.5,,,,,,3.2,N1,Ha Tinh
HT1208473,,7.4,,6.75,5.0,,,,,,,3.0,N1,Ha Tinh
HT1209045,,7.4,6.25,5.5,5.75,4.25,,,,,,3.8,N1,Ha Tinh
HT1208465,,7.4,5.25,,,,4.25,7.25,9.0,,,2.6,N1,Ha Tinh
HT1216264,,7.4,4.25,6.5,6.75,4.0,,,,,,3.4,N1,Ha Tinh
HT1212216,,7.4,7.25,,,,7.75,7.25,8.5,,,7.0,N1,Ha Tinh
HT1209959,,7.4,6.75,6.0,7.25,6.25,,,,,,4.8,N1,Ha Tinh
HT1212292,,7.4,6.75,,,,3.5,5.5,8.5,,,3.8,N1,Ha Tinh
HT1216859,,7.4,5.5,7.5,7.25,5.25,,,,,,5.8,N1,Ha Tinh
HT1211774,,7.4,5.25,8.0,6.25,4.25,,,,,,4.6,N1,Ha Tinh
HT1216302,,7.4,6.75,,,,4.25,5.75,7.75,,,4.8,N1,Ha Tinh
HT1208951,,7.4,6.5,,,,6.5,7.25,7.75,,,5.6,N1,Ha Tinh
HT1216294,,7.4,4.25,7.5,7.25,6.5,,,,,,2.8,N1,Ha Tinh
HT1212849,,7.4,5.75,5.75,5.75,3.75,,,,,,4.2,N1,Ha Tinh
HT1209944,,7.4,4.25,3.0,7.5,9.0,,,,,,3.4,N1,Ha Tinh
HT1214693,,7.4,6.0,4.0,4.5,3.5,,,,,,2.4,N1,Ha Tinh
HT1210762,,7.4,6.75,6.0,2.75,4.0,,,,,,5.2,N1,Ha Tinh
HT1209938,,7.4,6.75,6.75,5.25,5.25,,,,,,6.0,N1,Ha Tinh
HT1212865,,7.4,7.0,7.5,6.5,5.5,,,,,,5.8,N1,Ha Tinh
HT1210764,,7.4,5.0,5.5,5.75,4.25,,,,,,2.6,N1,Ha Tinh
HT1210419,,7.4,6.5,6.5,6.5,5.0,,,,,,3.2,N1,Ha Tinh
HT1212868,,7.4,6.5,,,,7.0,7.25,8.0,,,3.2,N1,Ha Tinh
HT1209932,,7.4,6.5,6.25,4.5,3.0,,,,,,4.0,N1,Ha Tinh
HT1216831,,7.4,5.5,,,,5.75,7.0,7.75,,,4.8,N1,Ha Tinh
HT1210315,,7.4,7.75,,,,5.25,4.75,8.25,,,8.4,N1,Ha Tinh
HT1216409,,7.4,5.0,,,,6.75,6.5,8.75,,,5.0,N1,Ha Tinh
HT1216680,,7.4,6.0,6.25,4.5,4.25,,,,,,2.2,N1,Ha Tinh
HT1208853,,7.4,7.25,,,,6.5,7.25,7.5,,,6.6,N1,Ha Tinh
HT1211978,,7.4,7.25,,,,5.5,6.75,8.25,,,7.6,N1,Ha Tinh
HT1211997,,7.4,4.0,7.0,5.75,5.75,,,,,,4.0,N1,Ha Tinh
HT1212574,,7.4,8.0,,,,3.5,5.0,7.5,,,4.6,N1,Ha Tinh
HT1208586,,7.4,6.75,,,,5.5,6.75,8.0,,,5.8,N1,Ha Tinh
HT1210219,,7.4,3.75,5.25,6.0,3.0,,,,,,2.0,N1,Ha Tinh
HT1210220,,7.4,6.75,6.0,6.25,8.0,,,,,,4.8,N1,Ha Tinh
HT1214879,,7.4,7.0,,,,4.25,6.5,7.25,,,4.8,N1,Ha Tinh
HT1208703,,7.4,7.5,6.75,4.0,4.5,,,,,,4.0,N1,Ha Tinh
HT1211989,,7.4,7.25,,,,,,,,,6.4,N1,Ha Tinh
HT1210467,,7.4,7.0,,,,3.5,5.75,7.75,,,4.0,N1,Ha Tinh
HT1214363,,7.4,4.75,,,,4.75,7.75,7.75,,,3.8,N1,Ha Tinh
HT1212432,,7.4,7.25,,,,5.25,6.25,8.75,,,7.0,N1,Ha Tinh
HT1211977,,7.4,7.0,5.25,5.5,4.0,,,,,,3.6,N1,Ha Tinh
HT1210466,,7.4,5.58,7.0,6.5,5.0,,,,,,2.0,N1,Ha Tinh
HT1216557,,7.4,6.0,6.25,5.0,4.5,,,,,,3.0,N1,Ha Tinh
HT1211971,,7.4,5.25,5.25,4.5,4.75,,,,,,4.0,N1,Ha Tinh
HT1214910,,7.4,5.0,6.5,4.5,4.5,,,,,,5.0,N1,Ha Tinh
HT1216122,,7.4,7.5,,,,8.0,6.5,9.0,,,8.0,N1,Ha Tinh
HT1208726,,7.4,,5.5,4.25,,,,,,,,,Ha Tinh
HT1216541,,7.4,5.75,,,,6.0,7.25,7.5,,,3.4,N1,Ha Tinh
HT1214530,,7.4,5.25,6.75,5.0,5.0,,,,,,2.2,N1,Ha Tinh
HT1212561,,7.4,4.0,6.5,7.0,5.0,,,,,,2.4,N1,Ha Tinh
HT1216593,,7.4,8.0,6.25,3.25,3.5,,,,,,5.6,N1,Ha Tinh
HT1210236,,7.4,6.0,,,,5.25,7.75,8.25,,,3.0,N1,Ha Tinh
HT1210504,,7.4,3.5,7.25,4.75,3.25,,,,,,7.4,N1,Ha Tinh
HT1210523,,7.4,8.0,,,,5.0,7.0,7.75,,,6.4,N1,Ha Tinh
HT1212468,,7.4,7.75,,,,2.5,4.75,6.0,,,8.4,N1,Ha Tinh
HT1208647,,7.4,6.5,6.0,6.25,3.75,,,,,,5.6,N1,Ha Tinh
HT1216699,,7.4,6.25,6.5,6.0,5.0,,,,,,5.2,N1,Ha Tinh
HT1210510,,7.4,6.0,7.25,7.0,6.75,,,,,,4.8,N1,Ha Tinh
HT1214470,,7.4,7.5,,,,5.25,7.5,8.5,,,6.8,N1,Ha Tinh
HT1210155,,7.4,6.0,7.5,6.5,4.5,,,,,,4.2,N1,Ha Tinh
HT1208613,,7.4,5.5,6.75,4.25,6.0,,,,,,4.8,N1,Ha Tinh
HT1212532,,7.4,6.5,8.5,7.75,4.5,,,,,,7.4,N1,Ha Tinh
HT1210554,,7.4,8.0,,,,5.25,6.25,6.75,,,8.6,N1,Ha Tinh
HT1208688,,7.4,8.75,,,,3.0,6.75,5.75,,,9.4,N1,Ha Tinh
HT1212022,,7.4,7.75,,,,5.0,8.0,9.25,,,7.2,N1,Ha Tinh
HT1208606,,7.4,5.5,6.25,5.25,5.75,,,,,,2.4,N1,Ha Tinh
HT1216614,,7.4,,,6.5,6.75,,,,,,,,Ha Tinh
HT1214481,,7.4,5.25,5.75,5.5,4.25,,,,,,3.0,N1,Ha Tinh
HT1210564,,7.4,5.25,3.5,5.25,5.25,,,,,,4.0,N1,Ha Tinh
HT1216605,,7.4,6.75,,,,2.5,5.5,5.75,,,6.0,N1,Ha Tinh
HT1210498,,7.4,4.75,8.0,7.5,3.75,,,,,,5.0,N1,Ha Tinh
HT1210139,,7.4,6.5,4.25,7.25,3.5,,,,,,2.6,N1,Ha Tinh
HT1214392,,7.4,,2.25,5.25,5.0,,,,,,,,Ha Tinh
HT1210235,,7.4,7.0,,,,6.0,7.0,7.75,,,4.2,N1,Ha Tinh
HT1212133,,7.4,7.25,,,,4.25,6.5,8.5,,,6.6,N1,Ha Tinh
HT1210420,,7.4,6.75,,,,6.0,7.25,9.25,,,5.0,N1,Ha Tinh
HT1210669,,7.4,7.5,,,,3.25,4.25,8.0,,,3.4,N1,Ha Tinh
HT1216754,,7.4,7.25,,,,4.75,7.75,8.0,,,3.8,N1,Ha Tinh
HT1208795,,7.4,6.75,,,,4.0,6.75,7.5,,,5.4,N1,Ha Tinh
HT1216450,,7.4,8.75,,,,2.5,7.0,7.0,,,6.6,N1,Ha Tinh
HT1212705,,7.4,7.5,,,,9.25,5.75,7.0,,,3.4,N1,Ha Tinh
HT1212706,,7.4,6.5,5.0,6.25,6.0,,,,,,3.8,N1,Ha Tinh
HT1216432,,7.4,7.0,,,,6.25,6.25,9.25,,,5.4,N1,Ha Tinh
HT1214260,,7.4,5.75,5.25,5.5,4.25,,,,,,5.0,N1,Ha Tinh
HT1211875,,7.4,6.25,7.75,5.75,5.25,,,,,,5.4,N1,Ha Tinh
HT1214753,,7.4,5.25,,,,6.25,7.5,8.5,,,6.0,N1,Ha Tinh
HT1210264,,7.4,7.5,,,,7.0,7.75,9.0,,,9.2,N1,Ha Tinh
HT1216458,,7.4,5.5,6.0,5.5,4.25,,,,,,3.0,N1,Ha Tinh
HT1214248,,7.4,6.75,6.25,6.0,4.75,,,,,,3.4,N1,Ha Tinh
HT1216420,,7.4,6.0,3.25,6.0,5.25,,,,,,3.2,N1,Ha Tinh
HT1208836,,7.4,8.0,,,,4.5,6.0,6.25,,,6.4,N6,Ha Tinh
HT1212732,,7.4,7.5,,,,5.75,7.5,8.25,,,6.2,N1,Ha Tinh
HT1215020,,7.4,5.75,4.75,6.75,7.75,,,,,,2.6,N1,Ha Tinh
HT1208844,,7.4,7.75,,,,7.5,,,,,,,Ha Tinh
HT1208540,,7.4,7.5,,,,2.0,5.5,7.25,,,6.2,N1,Ha Tinh
HT1208851,,7.4,7.75,,,,4.0,6.0,7.75,,,5.6,N1,Ha Tinh
HT1216410,,7.4,6.75,5.5,6.0,5.75,4.0,6.75,6.5,,,3.2,N1,Ha Tinh
HT1216455,,7.4,6.0,5.25,4.25,4.75,,,,,,4.8,N1,Ha Tinh
HT1210256,,7.4,7.25,6.75,5.25,4.75,7.5,7.75,8.75,,,2.8,N1,Ha Tinh
HT1214316,,7.4,6.25,,,,4.5,7.5,7.75,,,3.2,N1,Ha Tinh
HT1211944,,7.4,7.75,4.25,4.0,5.5,,,,,,4.6,N1,Ha Tinh
HT1214539,,7.4,7.0,5.0,5.5,5.75,,,,,,4.2,N1,Ha Tinh
HT1216734,,7.4,5.75,6.75,6.25,5.0,,,,,,2.8,N1,Ha Tinh
HT1212379,,7.4,6.5,,,,4.75,5.25,9.5,,,4.8,N1,Ha Tinh
HT1211952,,7.4,8.0,,,,6.75,7.75,8.5,,,5.6,N1,Ha Tinh
HT1214298,,7.4,5.75,5.5,5.5,3.25,,,,,,4.0,N1,Ha Tinh
HT1210442,,7.4,6.0,6.0,5.75,3.0,,,,,,3.6,N1,Ha Tinh
HT1214932,,7.4,6.5,7.5,7.0,5.5,,,,,,8.2,N1,Ha Tinh
HT1214294,,7.4,,6.5,6.5,,,,,,,,,Ha Tinh
HT1216746,,7.4,7.0,,,,6.5,7.25,7.25,,,6.2,N1,Ha Tinh
HT1211943,,7.4,,7.5,6.75,3.5,,,,,,,,Ha Tinh
HT1216751,,7.4,8.0,,,,7.0,8.0,9.5,,,8.0,N1,Ha Tinh
HT1210077,,7.4,6.5,7.5,6.25,3.5,,,,,,3.0,N1,Ha Tinh
HT1212371,,7.4,7.0,,,,2.75,6.25,6.5,,,6.6,N1,Ha Tinh
HT1210436,,7.4,8.5,,,,4.25,7.0,8.25,,,6.6,N1,Ha Tinh
HT1214768,,7.4,8.5,,,,9.25,9.5,7.5,,,5.0,N1,Ha Tinh
HT1214291,,7.4,5.75,,,,2.75,4.75,6.0,,,2.2,N1,Ha Tinh
HT1214280,,7.4,7.0,6.25,6.25,5.75,,,,,,3.8,N1,Ha Tinh
HT1212148,,7.4,5.5,4.5,,,,,,,,3.2,N1,Ha Tinh
HT1212652,,7.4,5.75,6.75,5.25,3.75,,,,,,3.8,N1,Ha Tinh
HT1214765,,7.4,6.5,8.0,6.5,5.25,,,,,,3.6,N1,Ha Tinh
HT1208834,,7.4,7.0,7.5,6.5,4.25,,,,,,3.6,N1,Ha Tinh
HT1215112,,7.4,4.25,7.25,7.0,5.5,,,,,,3.8,N1,Ha Tinh
HT1213798,,7.4,6.5,4.0,4.75,5.0,4.25,5.75,5.5,,,3.8,N1,Ha Tinh
HT1209798,,7.4,5.75,6.25,6.0,5.0,,,,,,2.8,N1,Ha Tinh
HT1213792,,7.4,7.0,4.5,6.75,6.0,,,,,,4.8,N1,Ha Tinh
HT1209169,,7.4,6.0,7.25,6.75,4.25,,,,,,3.4,N1,Ha Tinh
HT1211206,,7.4,5.75,7.0,5.25,5.0,,,,,,2.6,N1,Ha Tinh
HT1211346,,7.4,6.5,,,,5.75,8.25,8.25,,,5.0,N1,Ha Tinh
HT1209244,,7.4,5.75,7.0,5.0,4.0,,,,,,3.2,N1,Ha Tinh
HT1215557,,7.4,8.25,,,,5.0,7.25,8.5,,,4.6,N1,Ha Tinh
HT1211295,,7.4,7.0,7.0,6.75,4.75,,,,,,3.8,N1,Ha Tinh
HT1213824,,7.4,7.5,,,,5.5,8.0,9.5,,,3.8,N1,Ha Tinh
HT1211543,,7.4,8.0,,,,4.5,6.5,9.5,,,4.0,N1,Ha Tinh
HT1213663,,7.4,6.0,5.5,5.75,4.5,,,,,,4.8,N1,Ha Tinh
HT1209577,,7.4,6.5,4.25,6.25,8.0,,,,,,4.0,N1,Ha Tinh
HT1213247,,7.4,7.0,4.75,6.5,8.25,,,,,,4.2,N1,Ha Tinh
HT1215753,,7.4,5.5,,,,5.75,7.0,8.5,,,3.0,N1,Ha Tinh
HT1211048,,7.4,6.0,7.0,6.0,6.0,,,,,,2.2,N1,Ha Tinh
HT1211111,,7.4,7.75,,,,6.75,7.25,8.25,,,6.0,N1,Ha Tinh
HT1209486,,7.4,5.5,5.5,6.5,4.75,,,,,,3.2,N1,Ha Tinh
HT1213124,,7.4,5.0,,,,3.75,6.5,8.0,,,4.4,N1,Ha Tinh
HT1213705,,7.4,6.0,7.5,6.5,6.25,,,,,,5.4,N1,Ha Tinh
HT1213680,,7.4,7.25,,,,7.0,6.0,8.5,,,5.0,N1,Ha Tinh
HT1209815,,7.4,6.0,5.5,3.5,4.5,,,,,,4.0,N1,Ha Tinh
HT1215951,,7.4,7.0,,,,5.5,5.75,9.25,,,2.4,N1,Ha Tinh
HT1215743,,7.4,6.0,6.25,6.75,4.25,,,,,,2.8,N1,Ha Tinh
HT1210952,,7.4,7.0,5.25,5.25,5.25,,,,,,5.8,N1,Ha Tinh
HT1213945,,7.4,4.5,6.25,5.75,4.5,,,,,,2.8,N1,Ha Tinh
HT1209472,,7.4,7.25,,,,6.5,7.75,8.75,,,5.4,N1,Ha Tinh
HT1209557,,7.4,6.75,4.75,5.25,8.25,,,,,,2.4,N1,Ha Tinh
HT1209635,,7.4,7.0,7.25,5.25,4.0,,,,,,5.0,N1,Ha Tinh
HT1213228,,7.4,5.75,7.0,6.25,5.5,,,,,,7.0,N1,Ha Tinh
HT1215464,,7.4,8.0,,,,5.0,6.75,8.25,,,7.0,N1,Ha Tinh
HT1213376,,7.4,6.0,5.5,5.75,3.75,,,,,,1.0,N1,Ha Tinh
HT1209489,,7.4,7.25,,,,6.25,7.25,9.0,,,7.2,N1,Ha Tinh
HT1213410,,7.4,8.25,,,,4.25,8.5,8.5,,,6.8,N1,Ha Tinh
HT1210920,,7.4,7.25,,,,7.0,7.5,9.25,,,5.4,N1,Ha Tinh
HT1209683,,7.4,7.0,,,,5.25,7.25,8.0,,,5.8,N1,Ha Tinh
HT1213944,,7.4,7.0,,,,3.25,5.75,8.75,,,4.4,N1,Ha Tinh
HT1211012,,7.4,6.25,6.0,6.75,3.5,,,,,,3.2,N1,Ha Tinh
HT1213180,,7.4,8.25,,,,5.75,6.0,8.0,,,4.8,N1,Ha Tinh
HT1213404,,7.4,5.25,7.0,7.25,5.75,,,,,,3.2,N1,Ha Tinh
HT1213810,,7.4,6.33,6.0,6.0,6.25,,,,,,7.0,N1,Ha Tinh
HT1209373,,7.4,5.25,6.25,7.75,4.5,,,,,,3.4,N1,Ha Tinh
HT1215324,,7.4,5.75,5.5,3.0,4.5,,,,,,3.2,N1,Ha Tinh
HT1213940,,7.4,7.75,,,,8.0,8.0,9.0,,,5.0,N1,Ha Tinh
HT1209191,,7.4,6.0,,,,7.25,7.75,8.0,,,6.2,N1,Ha Tinh
HT1209190,,7.4,7.0,,,,5.5,7.0,8.5,,,9.6,N1,Ha Tinh
HT1216049,,7.4,7.25,,,,4.0,6.0,8.5,,,2.4,N1,Ha Tinh
HT1211020,,7.4,5.0,4.0,5.75,3.25,,,,,,2.6,N1,Ha Tinh
HT1213964,,7.4,,,7.25,6.25,,,,,,,,Ha Tinh
HT1215552,,7.4,5.75,6.25,7.5,3.75,,,,,,3.0,N1,Ha Tinh
HT1211195,,7.4,4.0,6.5,7.0,5.0,,,,,,2.6,N1,Ha Tinh
HT1215313,,7.4,6.83,,,,7.75,8.5,8.5,,,8.4,N1,Ha Tinh
HT1209567,,7.4,7.75,,,,8.0,7.75,7.5,,,4.4,N1,Ha Tinh
HT1211147,,7.4,6.25,,,,5.0,6.5,7.25,,,3.8,N1,Ha Tinh
HT1211199,,7.4,5.0,6.5,5.75,4.0,,,,,,3.2,N1,Ha Tinh
HT1213975,,7.4,7.25,,,,6.0,9.25,8.5,,,9.0,N1,Ha Tinh
HT1215346,,7.4,5.25,6.25,6.25,4.5,,,,,,3.2,N1,Ha Tinh
HT1213447,,7.4,6.25,,,,4.5,5.75,7.25,,,3.4,N1,Ha Tinh
HT1209758,,7.4,8.0,,,,6.5,7.0,7.5,,,6.6,N1,Ha Tinh
HT1215305,,7.4,5.75,7.25,7.25,4.0,,,,,,2.8,N1,Ha Tinh
HT1209817,,7.4,6.25,6.5,7.5,4.0,,,,,,2.6,N1,Ha Tinh
HT1209419,,7.4,6.75,5.75,5.75,5.25,,,,,,3.0,N1,Ha Tinh
HT1215884,,7.4,7.5,8.25,7.5,5.75,,,,,,7.0,N1,Ha Tinh
HT1209527,,7.4,5.5,3.25,6.25,6.75,,,,,,5.8,N1,Ha Tinh
HT1209552,,7.4,6.25,,,,4.0,6.75,8.25,,,4.0,N1,Ha Tinh
HT1211126,,7.4,7.25,,,,9.75,6.75,,,,,,Ha Tinh
HT1209312,,7.4,7.5,,,,5.75,7.0,8.75,,,6.2,N1,Ha Tinh
HT1211582,,7.4,5.5,7.0,5.25,4.25,,,,,,2.8,N1,Ha Tinh
HT1213882,,7.4,6.25,,,,5.5,7.25,8.75,,,6.0,N1,Ha Tinh
HT1211431,,7.4,6.5,,,,8.25,8.25,8.75,,,3.6,N1,Ha Tinh
HT1210861,,7.4,8.0,,,,5.5,7.25,8.25,,,8.8,N1,Ha Tinh
HT1213068,,7.4,6.5,,,,7.5,8.5,8.75,,,2.4,N1,Ha Tinh
HT1211408,,7.4,4.25,6.75,6.0,3.75,,,,,,2.4,N1,Ha Tinh
HT1213062,,7.4,7.0,6.75,5.25,4.25,,,,,,5.2,N1,Ha Tinh
HT1210985,,7.4,7.0,6.75,6.25,5.75,,,,,,4.0,N1,Ha Tinh
HT1215535,,7.4,6.0,,,,3.5,6.75,8.0,,,4.2,N1,Ha Tinh
HT1213859,,7.4,6.5,5.0,6.5,5.5,,,,,,3.6,N1,Ha Tinh
HT1209110,,7.4,3.75,7.5,5.75,3.75,,,,,,5.6,N1,Ha Tinh
HT1215911,,7.4,8.0,,,,8.0,7.25,9.25,,,4.0,N1,Ha Tinh
HT1213866,,7.4,7.0,,,,5.75,6.5,9.0,,,4.6,N1,Ha Tinh
HT1209277,,7.4,4.75,6.5,6.0,3.75,,,,,,4.8,N1,Ha Tinh
HT1210848,,7.4,5.25,6.5,6.0,3.0,,,,,,3.2,N1,Ha Tinh
HT1209614,,7.4,5.0,5.75,5.75,4.0,,,,,,4.8,N1,Ha Tinh
HT1213614,,7.4,5.5,7.75,7.75,5.0,,,,,,7.2,N1,Ha Tinh
HT1209535,,7.4,6.5,6.25,4.75,5.25,,,,,,2.8,N1,Ha Tinh
HT1213522,,7.4,4.0,5.25,4.5,4.25,,,,,,3.4,N1,Ha Tinh
HT1215517,,7.4,5.75,,,,5.0,6.0,9.0,,,2.6,N1,Ha Tinh
HT1215256,,7.4,6.0,6.5,8.25,1.75,,,,,,6.0,N1,Ha Tinh
HT1215560,,7.4,,2.5,6.5,5.75,,,,,,,,Ha Tinh
HT1216084,,7.4,7.25,,,,4.0,6.5,8.5,,,7.4,N1,Ha Tinh
HT1215659,,7.4,4.5,6.75,7.0,3.5,,,,,,4.0,N1,Ha Tinh
HT1215495,,7.4,,6.0,7.75,3.5,,,,,,,,Ha Tinh
HT1215725,,7.4,7.25,3.75,6.0,5.0,,,,,,3.6,N1,Ha Tinh
HT1215726,,7.4,4.5,8.25,7.75,4.75,,,,,,4.0,N1,Ha Tinh
HT1215261,,7.4,6.0,6.75,4.5,4.0,,,,,,6.4,N1,Ha Tinh
